SampleID_old,StationCode,New_Lat,New_Long,COMID,E,OE,pMMI,CSCI,SampleID_old.1
111PS0013_8.19.08_1,111PS0013,40.4064142,-123.84924,2705873,15.96779413,1.014542138,0.657737152,0.836139645,111PS0013_8.19.08_1
111PS0057_8.18.08_1,111PS0057,40.4695442,-123.92922,2705647,22.68047064,0.983224747,0.853963442,0.918594094,111PS0057_8.18.08_1
111PS0095_8.27.09_1,111PS0095,39.7889376,-123.73564,8288634,16.26601707,1.1834489,0.920626664,1.052037782,111PS0095_8.27.09_1
111PS0110_6.9.14_1,111PS0110,39.3514196,-122.87621,8308814,18.15933342,1.002239431,1.095337344,1.048788387,111PS0110_6.9.14_1
111PS0121_7.20.10_1,111PS0121,40.2256824,-123.84553,8285008,14.03230152,0.851606558,0.663284811,0.757445685,111PS0121_7.20.10_1
111PS0144_8.18.10_1,111PS0144,39.9001796,-123.01714,8294689,17.52637052,0.901498686,1.034558312,0.968028499,111PS0144_8.18.10_1
111PS0159_7.14.11_1,111PS0159,39.7998206,-123.65584,8287442,15.66175083,0.801315264,0.710148853,0.755732059,111PS0159_7.14.11_1
111PS0160_7.25.11_1,111PS0160,39.44612,-123.02926,8306902,22.80617773,1.157581087,1.111270824,1.134425955,111PS0160_7.25.11_1
111PS0169_7.25.11_1,111PS0169,40.5829325,-123.98764,2703219,15.37436057,1.078093617,0.947292114,1.012692865,111PS0169_7.25.11_1
111PS0178_8.14.12_1,111PS0178,40.6800425,-123.95064,2703063,19.62007941,0.98623454,1.023643921,1.00493923,111PS0178_8.14.12_1
111PS0204_8.17.10_1,111PS0204,39.2769337,-122.86581,8309206,7.626887673,0.898138309,0.924010569,0.911074439,111PS0204_8.17.10_1
111PS0237_9.12.13_1,111PS0237,40.33346505,-123.4650096,2706215,15.35365545,0.833677689,0.753522775,0.793600232,111PS0237_9.12.13_1
111RSCAER_8.8.11_1,111RSCAER,39.9877222,-123.05062,8294601,19.71833172,1.072605953,0.961782445,1.017194199,111RSCAER_8.8.11_1
111TGCAER_7.24.12_1,111TGCAER,39.3956853,-122.86374,8308598,18.55588033,1.096148479,0.998538487,1.047343483,111TGCAER_7.24.12_1
111WE0816_6.12.13_1,111WE0816,39.5874056,-122.91817,8305328,17.41266302,1.013630137,0.923687596,0.968658866,111WE0816_6.12.13_1
111WE1050_6.12.13_1,111WE1050,39.7114702,-122.84193,8297445,16.40506841,1.194752713,1.253331348,1.224042031,111WE1050_6.12.13_1
111WE1071_7.26.12_1,111WE1071,39.7005337,-122.81255,8297463,7.098331143,0.974407439,0.916606376,0.945506907,111WE1071_7.26.12_1
111WER003_6.10.14_1,111WER003,39.5381653,-122.8613,8305416,15.35899098,0.977169226,0.949432599,0.963300913,111WER003_6.10.14_1
111WER008_7.23.12_1,111WER008,39.4936568,-122.86392,8308060,19.7244715,0.951863273,1.082288794,1.017076033,111WER008_7.23.12_1
111WER159_10.19.09_1,111WER159,39.4293679,-122.84518,8308468,22.31071877,1.145637676,1.021807116,1.083722396,111WER159_10.19.09_1
112PS0157_7.12.11_1,112PS0157,40.2318936,-124.11228,2544631,16.60570551,1.014711479,0.726587255,0.870649367,112PS0157_7.12.11_1
113GAR010_8.27.12_1,113GAR010,38.8373627,-123.54676,2666411,16.81373862,0.999182893,0.925334262,0.962258578,113GAR010_8.27.12_1
113GAR011_8.22.11_1,113GAR011,38.891405,-123.4558,2666309,17.40549577,1.016920186,0.891537295,0.954228741,113GAR011_8.22.11_1
113GAR015_9.9.13_1,113GAR015,38.8931351,-123.50899,2666843,13.51478144,0.765828144,0.652566527,0.709197336,113GAR015_9.9.13_1
113GAR030_8.28.12_1,113GAR030,38.8701823,-123.56664,2666381,13.27548334,0.868769373,0.707883295,0.788326334,113GAR030_8.28.12_1
113GAR038_9.10.12_1,113GAR038,38.8391981,-123.53473,2666409,17.16146036,1.016813234,0.967124388,0.991968811,113GAR038_9.10.12_1
113GAR046_9.2.14_1,113GAR046,38.8557845,-123.56358,2666381,13.26735661,0.944046382,0.927028549,0.935537465,113GAR046_9.2.14_1
113GAR061_9.3.14_1,113GAR061,38.8839311,-123.59204,2666303,13.22464532,0.90487619,0.815941255,0.860408723,113GAR061_9.3.14_1
113GAR062_8.27.12_1,113GAR062,38.8596418,-123.54839,2666375,12.39509222,0.996362091,0.89935165,0.94785687,113GAR062_8.27.12_1
113GAR084_6.28.10_1,113GAR084,38.9265675,-123.62855,2666145,13.29508311,1.203452424,0.989401882,1.096427153,113GAR084_6.28.10_1
113GAR087_8.6.13_1,113GAR087,38.9081323,-123.48967,2666243,13.31587911,0.922457559,0.687904489,0.805181024,113GAR087_8.6.13_1
113GAR089_6.20.11_1,113GAR089,38.9081704,-123.35105,2666257,17.05148086,0.875779263,0.86444407,0.870111667,113GAR089_6.20.11_1
113GAR094_7.27.10_1,113GAR094,38.8628504,-123.56834,2666381,13.2676185,0.91764773,0.723843347,0.820745539,113GAR094_7.27.10_1
113GAR105_6.20.11_1,113GAR105,38.8995896,-123.39059,2666269,15.10477206,0.908322214,0.930654991,0.919488603,113GAR105_6.20.11_1
113GAR110_9.2.14_1,113GAR110,38.8552976,-123.56028,2666405,13.13411892,0.950768002,1.021489856,0.986128929,113GAR110_9.2.14_1
113GAR112_7.22.14_1,113GAR112,38.9248844,-123.49051,2666835,13.42346002,1.075852772,0.935958404,1.005905588,113GAR112_7.22.14_1
113GAR118_9.10.12_1,113GAR118,38.8426575,-123.54952,2666405,15.21264791,1.136116042,1.012131888,1.074123965,113GAR118_9.10.12_1
113GAR178_7.23.14_1,113GAR178,38.8749038,-123.49378,2666337,15.86541204,1.241694823,1.090024072,1.165859448,113GAR178_7.23.14_1
113GAR244_6.28.10_1,113GAR244,38.9315862,-123.59243,2666155,15.85136181,1.070885909,1.014085293,1.042485601,113GAR244_6.28.10_1
113PS0012_9.9.08_1,113PS0012,39.2577361,-123.50874,2664261,13.28149952,1.1030381,0.959199448,1.031118774,113PS0012_9.9.08_1
113PS0076_8.22.12_1,113PS0076,38.9363703,-123.50043,2666835,14.11764912,1.204166491,1.062140402,1.133153446,113PS0076_8.22.12_1
113PS0084_8.18.09_1,113PS0084,39.4060874,-123.71299,2663891,13.94943992,1.057390123,1.017204548,1.037297336,113PS0084_8.18.09_1
113PS0100_8.25.09_1,113PS0100,39.3182046,-123.63071,2664095,13.28588726,0.884397088,0.811312701,0.847854895,113PS0100_8.25.09_1
113PS0120_9.14.10_1,113PS0120,39.1507359,-123.63595,2664653,12.67775351,0.832166361,0.710958278,0.77156232,113PS0120_9.14.10_1
113PS0132_9.15.10_1,113PS0132,39.5566601,-123.72353,2662241,13.42908007,0.737206119,0.782606544,0.759906332,113PS0132_9.15.10_1
113PS0168_7.6.11_1,113PS0168,38.7536289,-123.40457,8281673,13.21470073,0.80213697,1.134270478,0.968203724,113PS0168_7.6.11_1
113PS0196_8.1.12_1,113PS0196,39.5439544,-123.6553,2662251,13.98924514,0.857801824,0.982464532,0.920133178,113PS0196_8.1.12_1
113PS0216_9.3.13_1,113PS0216,38.51536858,-123.2422148,8281271,17.02058783,0.893036137,0.958372713,0.925704425,113PS0216_9.3.13_1
113PS0232_9.4.13_1,113PS0232,38.66792741,-123.3099517,8281015,13.152325,0.488506785,0.497008462,0.492757623,113PS0232_9.4.13_1
113PS0268_6.11.14_1,113PS0268,39.15614643,-123.4592251,2664619,14.28138794,0.980296877,1.011966891,0.996131884,113PS0268_6.11.14_1
113RG8046_8.19.10_1,113RG8046,38.4757678,-123.15212,8281847,14.1376153,0.930142724,0.787743881,0.858943302,113RG8046_8.19.10_1
114AU7778_6.21.10_1,114AU7778,38.5872353,-123.11801,8271487,16.87242082,1.093500464,0.903074358,0.998287411,114AU7778_6.21.10_1
114CE0131_7.31.12_1,114CE0131,38.7908601,-123.19624,8270719,15.38350126,0.829893433,0.803052488,0.81647296,114CE0131_7.31.12_1
114CR0903_9.25.13_1,114CR0903,38.81626966,-123.0111917,8270711,14.58794087,0.603237982,0.586608762,0.594923372,114CR0903_9.25.13_1
114FCA199_8.1.13_1,114FCA199,38.8296335,-122.90837,8271877,13.67156407,0.897848991,0.790400983,0.844124987,114FCA199_8.1.13_1
114MA2364_7.6.10_1,114MA2364,38.6305657,-122.76807,8272313,11.9886464,1.082273975,0.952037663,1.017155819,114MA2364_7.6.10_1
114PS0088_8.19.09_1,114PS0088,38.5572989,-123.09358,8270989,14.45718116,0.760867549,0.624955089,0.692911319,114PS0088_8.19.09_1
114PS0145_6.20.11_1,114PS0145,38.8936121,-123.07017,8270595,16.95795363,0.964149352,0.93273268,0.948441016,114PS0145_6.20.11_1
114PS0149_7.10.12_1,114PS0149,38.4340999,-122.67607,948010117,14.98610229,0.51714581,0.588173189,0.552659499,114PS0149_7.10.12_1
114PS0152_8.18.11_1,114PS0152,38.4634283,-123.00882,8272771,13.5309328,0.796323517,0.741695857,0.769009687,114PS0152_8.18.11_1
114PS0209_6.10.13_1,114PS0209,38.78600112,-123.155201,8271511,13.85384948,0.591893251,0.666385134,0.629139192,114PS0209_6.10.13_1
114PS0229_6.4.13_1,114PS0229,38.61538062,-122.7839078,8272309,12.0677915,0.741643573,0.937025883,0.839334728,114PS0229_6.4.13_1
114WE0614_7.9.12_1,114WE0614,38.5391692,-123.07191,8271033,9.881591512,0.927229181,0.903745253,0.915487217,114WE0614_7.9.12_1
114WER118_8.20.08_1,114WER118,38.5920087,-123.07044,8270945,15.91088272,0.931228451,0.886134472,0.908681461,114WER118_8.20.08_1
115EBAG01_7.1.10_1,115EBAG01,38.3461333,-122.91535,3879996,11.16299457,0.882379718,0.818786004,0.850582861,115EBAG01_7.1.10_1
115SALG01_6.30.10_1,115SALG01,38.3434928,-122.95896,3879994,13.75588989,0.766944202,0.534567364,0.650755783,115SALG01_6.30.10_1
201AHO350_6.20.12_1,201AHO350,37.9447607,-122.74297,5330515,15.71907449,1.001967388,1.090253903,1.046110645,201AHO350_6.20.12_1
201CHE300_6.18.12_1,201CHE300,38.0394499,-122.7418,5329569,12.38131481,1.183234594,1.001004113,1.092119354,201CHE300_6.18.12_1
201LAG190_10.6.08_1,201LAG190,38.0295397,-122.73625,5329835,11.33216841,1.042165945,0.990326201,1.016246073,201LAG190_10.6.08_1
201LAG335_7.15.09_1,201LAG335,37.9917933,-122.66195,5330439,16.13670612,0.92645921,0.981723185,0.954091197,201LAG335_7.15.09_1
201LAG380_7.14.09_1,201LAG380,37.9674509,-122.65414,5330451,14.42945043,1.16948321,1.037846267,1.103664738,201LAG380_7.14.09_1
201MRS020_9.13.10_1,201MRS020,37.9196808,-122.66952,5330517,19.35273287,0.975314449,1.012532065,0.993923257,201MRS020_9.13.10_1
201RDW080_6.2.10_1,201RDW080,37.8769478,-122.5811,5330719,15.91665441,1.012416636,0.911573233,0.961994934,201RDW080_6.2.10_1
202BUT030_6.29.10_1,202BUT030,37.224863,-122.33258,17688195,15.92089309,1.103895359,0.984149044,1.044022202,202BUT030_6.29.10_1
202BUT040_6.4.14_1,202BUT040,37.2413177,-122.31696,17688195,18.29075181,0.991393548,0.868848416,0.930120982,202BUT040_6.4.14_1
202BUT050_6.16.09_1,202BUT050,37.2092356,-122.33267,17688205,17.69106194,1.069749237,1.098543189,1.084146213,202BUT050_6.16.09_1
202BUT480_6.25.12_1,202BUT480,37.213486,-122.31451,17688205,17.63375316,1.145530382,1.133039534,1.139284958,202BUT480_6.25.12_1
202BUT600_6.26.12_1,202BUT600,37.2152307,-122.30854,17688205,16.39964758,1.073193794,1.071791507,1.07249265,202BUT600_6.26.12_1
202BUT850_6.4.13_1,202BUT850,37.2266,-122.2412,17688325,13.64952883,1.058644601,1.071812652,1.065228626,202BUT850_6.4.13_1
202DRY010_6.5.13_1,202DRY010,37.3592,-122.3912,17688285,14.55487058,0.529032529,0.454731796,0.491882163,202DRY010_6.5.13_1
202LAH950_6.13.12_1,202LAH950,37.3887289,-122.28286,17687887,15.14763034,0.788902272,0.632346694,0.710624483,202LAH950_6.13.12_1
202MIC150_5.7.14_1,202MIC150,37.452,-122.392,17687849,14.39273527,0.837227933,0.937347273,0.887287603,202MIC150_5.7.14_1
202PES162_6.7.10_1,202PES162,37.2691585,-122.26407,17688085,13.32841243,1.21619886,0.885539265,1.050869062,202PES162_6.7.10_1
202PES168_6.6.13_1,202PES168,37.2617,-122.2408,17688093,12.46719246,1.114926239,0.834735335,0.974830787,202PES168_6.6.13_1
202PS0246_6.5.13_1,202PS0246,37.46254652,-122.374612,17687845,17.1860955,0.951350468,0.926409278,0.938879873,202PS0246_6.5.13_1
202R00024_6.6.12_1,202R00024,37.3247,-122.2467,17688291,14.95986694,0.902414444,0.939262986,0.920838715,202R00024_6.6.12_1
202R00072_5.29.12_1,202R00072,37.5148391,-122.38632,17687547,15.68701047,1.055013002,0.910234808,0.982623905,202R00072_5.29.12_1
202R00087_5.30.12_1,202R00087,37.6447,-122.4801,17687379,13.21764153,0.756564624,0.655284845,0.705924735,202R00087_5.30.12_1
202R00248_5.23.13_1,202R00248,37.3203,-122.3398,17687979,11.87388473,1.204323633,0.985652641,1.094988137,202R00248_5.23.13_1
202R00280_5.22.13_1,202R00280,37.2935,-122.2189,17688015,13.12438852,0.830514883,0.985387511,0.907951197,202R00280_5.22.13_1
202R00284_6.15.12_1,202R00284,37.5052,-122.4872,17687425,16.42465477,0.687990107,0.743683891,0.715836999,202R00284_6.15.12_1
202R00908_5.21.13_1,202R00908,37.6113,-122.4934,17687383,17.74979707,0.169016017,0.166700019,0.167858018,202R00908_5.21.13_1
202SPE090_6.15.09_1,202SPE090,37.5750082,-122.46419,17687393,17.51851748,0.901902802,0.892815547,0.897359175,202SPE090_6.15.09_1
202TUN600_5.12.14_1,202TUN600,37.391,-122.368,17688283,11.96065479,1.003289553,1.022049718,1.012669636,202TUN600_5.12.14_1
203PS0070_9.7.10_1,203PS0070,37.990506,-122.59329,1671421,11.65148229,0.75956001,0.495824623,0.627692317,203PS0070_9.7.10_1
203R00983_6.6.13_1,203R00983,37.8751,-122.2366,1671611,13.60926891,0.745815228,0.666583019,0.706199124,203R00983_6.6.13_1
204AHOACR_6.2.14_1,204AHOACR,37.4615831,-121.76902,2809859,14.84832547,1.062970593,1.095646571,1.079308582,204AHOACR_6.2.14_1
204ALA525_5.22.12_1,204ALA525,37.4961869,-121.76068,2809691,13.34025243,1.221865934,1.309941338,1.265903636,204ALA525_5.22.12_1
204ALP040_6.29.11_1,204ALP040,37.696382,-121.81633,2806327,9.490025629,0.437301243,0.27859473,0.357947986,204ALP040_6.29.11_1
204ARH090_6.2.14_1,204ARH090,37.451,-121.755,2810117,10.85048001,1.101333764,1.195298252,1.148316008,204ARH090_6.2.14_1
204IND200_5.25.10_1,204IND200,37.5620443,-121.79842,2808579,13.17219311,0.865459526,0.888932593,0.877196059,204IND200_5.25.10_1
204PS0038_6.19.08_1,204PS0038,37.7269685,-122.17257,2804921,9.618019751,0.50946038,0.265433566,0.387446973,204PS0038_6.19.08_1
204PS0094_7.14.10_1,204PS0094,37.6893169,-121.87579,2806357,10.1819098,0.397764278,0.200179436,0.298971857,204PS0094_7.14.10_1
204PS0102_8.10.11_1,204PS0102,37.69796,-122.02884,2803945,12.2120596,0.94715118,0.663327917,0.805239549,204PS0102_8.10.11_1
204PS0118_6.15.11_1,204PS0118,37.529357,-122.35871,2804621,13.11383317,0.739676941,0.44895793,0.594317436,204PS0118_6.15.11_1
204R00047_6.6.12_1,204R00047,37.6883,-122.0726,2803979,12.4702891,0.481143617,0.394237234,0.437690425,204R00047_6.6.12_1
204R00063_6.4.13_1,204R00063,37.7966,-122.1997,2803789,11.67736903,0.599450097,0.350736319,0.475093208,204R00063_6.4.13_1
204R00068_5.31.12_1,204R00068,37.6991,-121.8089,2806325,11.33355169,0.59557676,0.335194648,0.465385704,204R00068_5.31.12_1
204R00084_5.24.12_1,204R00084,37.7009,-121.9255,2806333,9.748278003,0.697559097,0.39043452,0.543996808,204R00084_5.24.12_1
204R00100_5.30.12_1,204R00100,37.6826,-121.8961,2806365,12.74512646,0.376614545,0.274443058,0.325528802,204R00100_5.30.12_1
204R00180_5.30.12_1,204R00180,37.5731,-122.3693,2804511,12.541265,0.665802054,0.235548382,0.450675218,204R00180_5.30.12_1
204R00189_5.6.13_1,204R00189,37.3209,-121.6635,2811071,11.41196584,0.990188734,0.982669723,0.986429228,204R00189_5.6.13_1
204R00191_5.29.12_1,204R00191,37.6658,-121.8784,2806459,10.85405441,0.755478063,0.472258521,0.613868292,204R00191_5.29.12_1
204R00200_5.31.12_1,204R00200,37.5233,-122.3409,2804687,11.69053463,0.598775011,0.263014293,0.430894652,204R00200_5.31.12_1
204R00232_6.12.12_1,204R00232,37.4635,-122.2515,2809129,11.49929621,0.565251984,0.200657081,0.382954532,204R00232_6.12.12_1
204R00244_6.12.12_1,204R00244,37.4715,-122.2453,2809127,10.82840398,0.512540907,0.284431398,0.398486153,204R00244_6.12.12_1
204R00303_6.14.12_1,204R00303,37.6842,-122.0819,2803981,13.15082497,0.517077827,0.29235232,0.404715074,204R00303_6.14.12_1
204R00319_6.7.12_1,204R00319,37.7994,-122.2182,2803791,11.74448361,0.732258674,0.623613827,0.677936251,204R00319_6.7.12_1
204R00327_5.7.13_1,204R00327,37.6201,-122.1007,2804243,10.90584278,0.366775873,0.0126,0.189665448,204R00327_5.7.13_1
204R00334_5.8.13_1,204R00334,37.6466,-121.7881,2806531,10.7434046,0.651562541,0.427921143,0.539741842,204R00334_5.8.13_1
204R00340_6.11.12_1,204R00340,37.7022,-121.9207,2806301,9.925832255,0.392914156,0.245332649,0.319123402,204R00340_6.11.12_1
204R00356_6.4.12_1,204R00356,37.6687,-121.9093,2806461,12.75188856,0.427387675,0.384341935,0.405864805,204R00356_6.4.12_1
204R00367_6.12.12_1,204R00367,37.6596,-122.0417,2804011,10.53024969,0.854680589,0.67096426,0.762822424,204R00367_6.12.12_1
204R00383_6.11.12_1,204R00383,37.6591,-122.1368,2804015,10.67817636,0.280946849,0.0325,0.156728954,204R00383_6.11.12_1
204R00391_6.6.12_1,204R00391,37.5868,-122.0236,2804385,15.5081051,0.444928633,0.22043779,0.332683211,204R00391_6.6.12_1
204R00436_5.20.13_1,204R00436,37.5817,-122.3707,2804427,11.70411319,0.555360316,0.0896,0.322477455,204R00436_5.20.13_1
204R00447_4.22.13_1,204R00447,37.6583,-121.861,2806527,11.7450074,0.383141521,0.238458495,0.310800008,204R00447_4.22.13_1
204R00455_6.13.12_1,204R00455,37.6468,-122.0393,2804939,9.907954293,0.963872028,0.514664514,0.739268271,204R00455_6.13.12_1
204R00473_5.9.13_1,204R00473,37.6705,-121.7611,2808535,10.71056899,0.662896621,0.570835088,0.616865855,204R00473_5.9.13_1
204R00520_5.28.13_1,204R00520,37.5122,-122.2912,2804731,10.38713585,0.683537801,0.425364141,0.554450971,204R00520_5.28.13_1
204R00583_6.13.12_1,204R00583,37.6191,-122.0593,2804187,13.2920837,0.278361172,0.0448,0.161601065,204R00583_6.13.12_1
204R00590_5.8.13_1,204R00590,37.6421,-121.7818,2806531,10.73738466,0.773000154,0.699909305,0.73645473,204R00590_5.8.13_1
204R00596_5.31.12_1,204R00596,37.7006,-121.9033,2806309,12.4555969,0.321140772,0.121724566,0.221432669,204R00596_5.31.12_1
204R00623_6.3.13_1,204R00623,37.6946,-122.0448,2803945,14.37636358,0.747755157,0.53335352,0.640554338,204R00623_6.3.13_1
204R00639_6.19.12_1,204R00639,37.6814,-122.1443,2804929,12.79860973,0.351600689,0.0922,0.221904927,204R00639_6.19.12_1
204R00647_6.18.12_1,204R00647,37.6097,-122.0175,2804235,14.28369575,0.836618212,0.587728152,0.712173182,204R00647_6.18.12_1
204R00680_5.28.13_1,204R00680,37.438,-122.2413,2809137,12.32052876,0.482933819,0.354308293,0.418621056,204R00680_5.28.13_1
204R00724_5.21.13_1,204R00724,37.6961,-121.9454,2806333,11.94680758,0.924933287,0.493897009,0.709415148,204R00724_5.21.13_1
204R00751_6.5.13_1,204R00751,37.8041,-122.1613,2803759,13.55825295,0.872162515,0.713935844,0.79304918,204R00751_6.5.13_1
204R00807_5.21.13_1,204R00807,37.6523,-122.422,2804039,13.51878702,0.306980204,0.0625,0.18472604,204R00807_5.21.13_1
204R00852_5.6.13_1,204R00852,37.7197,-121.9134,2808521,12.72598271,0.443973572,0.455390754,0.449682163,204R00852_5.6.13_1
204R00884_5.20.13_1,204R00884,37.5778,-122.3851,2804427,11.6578797,0.651919577,0.238248123,0.44508385,204R00884_5.20.13_1
204R01316_5.22.13_1,204R01316,37.6846,-121.9154,2806395,9.589809213,0.401467841,0.340431268,0.370949554,204R01316_5.22.13_1
204R01471_5.22.13_1,204R01471,37.6922,-121.8689,2806357,10.74532052,0.186127533,0.289733012,0.237930273,204R01471_5.22.13_1
204SIN300_5.15.12_1,204SIN300,37.6405005,-121.92468,2806659,12.45081107,0.799144726,0.73424657,0.766695648,204SIN300_5.15.12_1
204VAL400_5.19.14_1,204VAL400,37.471,-121.667,2809817,11.67558294,1.0235035,0.976257883,0.999880692,204VAL400_5.19.14_1
205AAG075_6.12.13_1,205AAG075,37.3904,-121.7835,17695621,9.468310262,0.813239088,1.0339277,0.923583394,205AAG075_6.12.13_1
205AAG375_5.14.14_1,205AAG375,37.36,-121.737,17694115,11.40296946,0.767343983,0.476079508,0.621711745,205AAG375_5.14.14_1
205AAG400_6.5.12_1,205AAG400,37.371877,-121.73258,948050186,11.1193897,0.782417042,0.503419697,0.64291837,205AAG400_6.5.12_1
205COY140_6.17.09_1,205COY140,37.3991061,-121.79693,17694083,13.20866776,1.037197714,0.907048193,0.972122953,205COY140_6.17.09_1
205COY585_5.28.13_1,205COY585,37.09,-121.4699,17694881,9.561278384,0.794872787,0.969199526,0.882036157,205COY585_5.28.13_1
205COY610_6.3.10_1,205COY610,37.1177117,-121.48092,17694855,9.263004242,0.869048506,0.796376972,0.832712739,205COY610_6.3.10_1
205COY615_6.3.14_1,205COY615,37.121,-121.48,17694855,10.73436541,0.46579372,0.654332755,0.560063238,205COY615_6.3.14_1
205COY850_5.21.12_1,205COY850,37.1824044,-121.50666,17694631,10.07661286,0.932853145,1.037784676,0.985318911,205COY850_5.21.12_1
205COY853_5.29.14_1,205COY853,37.178,-121.497,17694671,9.528180127,0.92882375,0.754954077,0.841888914,205COY853_5.29.14_1
205COY900_5.16.12_1,205COY900,37.1753765,-121.47731,17694669,10.36480733,0.574057945,0.734460234,0.65425909,205COY900_5.16.12_1
205COY930_5.7.13_1,205COY930,37.1898,-121.4689,17694653,9.516361068,0.504394481,0.606605438,0.555499959,205COY930_5.7.13_1
205CYCAHH_6.10.08_1,205CYCAHH,37.1014602,-121.47223,17694881,9.720232992,1.131660117,1.056338838,1.093999477,205CYCAHH_6.10.08_1
205CYCBBC_6.28.10_1,205CYCBBC,37.1262177,-121.48118,17694855,9.264461047,1.0632027,0.938125872,1.000664286,205CYCBBC_6.28.10_1
205GCAxxx_7.15.10_1,205GCAxxx,37.1815326,-121.87305,17694751,15.61836619,1.104468918,1.005042968,1.054755943,205GCAxxx_7.15.10_1
205LGA700_5.23.12_1,205LGA700,37.1195171,-121.90274,17694857,16.49784845,1.253193716,1.067808012,1.160500864,205LGA700_5.23.12_1
205PS0045_6.17.09_1,205PS0045,37.2939459,-121.933,17695691,10.00635434,0.799491975,0.396687438,0.598089707,205PS0045_6.17.09_1
205PS0074_7.14.10_1,205PS0074,37.4542875,-122.1336,17693217,12.27791914,0.325788104,0.188011837,0.256899971,205PS0074_7.14.10_1
205PS0106_6.21.11_1,205PS0106,37.3843238,-121.9077,17695611,10.09918035,0.821848874,0.498614233,0.660231553,205PS0106_6.21.11_1
205PS0109_6.21.11_1,205PS0109,37.2933977,-121.88042,17694189,10.12245762,0.765624347,0.56732201,0.666473179,205PS0109_6.21.11_1
205PS0138_6.1.11_1,205PS0138,37.4105192,-122.1385,17693219,10.64449698,0.728075739,0.423754446,0.575915092,205PS0138_6.1.11_1
205PS0157_6.19.12_1,205PS0157,37.3014053,-121.83516,948050175,10.16324425,0.688756447,0.402755637,0.545756042,205PS0157_6.19.12_1
205PS0170_6.19.12_1,205PS0170,37.3619837,-121.87388,17694117,10.12813171,0.666460527,0.311297771,0.488879149,205PS0170_6.19.12_1
205PS0173_6.20.12_1,205PS0173,37.2389732,-121.88488,17694479,10.49852358,0.76201191,0.625510272,0.693761091,205PS0173_6.20.12_1
205PS0202_7.17.13_1,205PS0202,37.3455956,-122.0888769,17693229,11.00933611,1.003693583,0.603048385,0.803370983,205PS0202_7.17.13_1
205PS0221_5.20.13_1,205PS0221,37.26711533,-121.7960653,948050176,10.26658201,0.550329213,0.355393955,0.452861584,205PS0221_5.20.13_1
205PS0234_5.22.13_1,205PS0234,37.39338731,-121.8142016,17694083,10.11471659,1.117184046,0.916327145,1.016755595,205PS0234_5.22.13_1
205R00021_5.16.12_1,205R00021,37.2549286,-121.57799,17694311,11.17853998,0.957191191,1.005972988,0.98158209,205R00021_5.16.12_1
205R00035_5.24.12_1,205R00035,37.3815,-121.8567,17694105,10.09538289,0.76272491,0.609358262,0.686041586,205R00035_5.24.12_1
205R00042_5.21.12_1,205R00042,37.2458,-121.7702,17695833,12.83313359,0.494812896,0.549016577,0.521914736,205R00042_5.21.12_1
205R00058_5.15.12_1,205R00058,37.2517,-122.0841,17693071,16.13745732,1.323008921,1.043863985,1.183436453,205R00058_5.15.12_1
205R00067_6.3.12_1,205R00067,37.3769,-121.9686,948050174,13.04747775,0.40237662,0.286013987,0.344195303,205R00067_6.3.12_1
205R00088_6.4.12_1,205R00088,37.372,-122.2196,17693241,8.561979992,1.319788181,1.207392213,1.263590197,205R00088_6.4.12_1
205R00090_5.23.12_1,205R00090,37.2881,-121.8792,17695685,10.66869908,0.239016958,0.253751689,0.246384323,205R00090_5.23.12_1
205R00099_5.17.12_1,205R00099,37.3077,-122.0217,17693029,8.71171257,0.889606944,0.478342851,0.683974898,205R00099_5.17.12_1
205R00110_6.18.12_1,205R00110,37.5027,-121.9123,17691111,13.62886752,0.590658027,0.482478354,0.53656819,205R00110_6.18.12_1
205R00115_6.5.12_1,205R00115,37.4059,-122.0691,17693251,12.44548579,0.33747176,0.079,0.208221256,205R00115_6.5.12_1
205R00131_6.3.12_1,205R00131,37.434,-121.9128,17695609,11.5396025,0.433290488,0.14625186,0.289771174,205R00131_6.3.12_1
205R00154_5.22.12_1,205R00154,37.234,-121.8376,17695685,13.14448616,0.0495,NA,NA,205R00154_5.22.12_1
205R00168_6.4.12_1,205R00168,37.3968,-122.2323,17692971,14.27926875,0.80886495,1.011458859,0.910161904,205R00168_6.4.12_1
205R00170_5.29.13_1,205R00170,37.2482,-122.0721,17693075,9.849880259,1.147222068,1.108489357,1.127855713,205R00170_5.29.13_1
205R00174_4.23.13_1,205R00174,37.5282,-121.9477,17692593,12.52797522,0.530812033,0.196120286,0.363466159,205R00174_4.23.13_1
205R00182_5.7.13_1,205R00182,37.1875,-121.8401,17694641,9.711330682,1.106954377,0.773376457,0.940165417,205R00182_5.7.13_1
205R00218_5.23.12_1,205R00218,37.29,-121.818,948050176,10.68149898,0.617890805,0.499457226,0.558674015,205R00218_5.23.12_1
205R00227_6.5.12_1,205R00227,37.4099,-122.1383,17693219,15.38743225,0.519904807,0.471139973,0.49552239,205R00227_6.5.12_1
205R00234_5.15.12_1,205R00234,37.2662,-121.9908,17695693,8.055052571,1.005580029,0.715037096,0.860308563,205R00234_5.15.12_1
205R00241_5.21.12_1,205R00241,37.2764,-121.765,17694229,11.85377506,0.417588488,0.251656693,0.33462259,205R00241_5.21.12_1
205R00259_6.14.12_1,205R00259,37.3672,-121.9248,17694137,12.56835065,0.449541882,0.283444184,0.366493033,205R00259_6.14.12_1
