STN_ID,SITE_CODE,TOP_PRF,BOT_PRF
20675,399070N1221220W001,42,295
25978,399078N1220721W001,911,921
37723,399078N1220721W002,495,505
25979,399078N1220721W003,168,178
25980,399078N1220721W004,59,69
36019,399091N1220396W001,108,256
20674,399092N1220921W001,7,37
36018,399165N1220447W001,80,152
36029,399174N1222327W001,69,202
20010,399180N1220665W001,86,207
20010,399180N1220665W001,278,402
38215,399215N1221588W001,212,220
50301,399216N1224473W001,185,190
20664,399218N1220545W001,84,362
25977,399251N1220436W001,731.5,741.5
37722,399252N1220436W001,990,1000
37724,399252N1220436W002,345,355
19990,399265N1219627W001,54,241
34751,399265N1220568W001,194,285
34752,399265N1220618W001,44,48
20009,399268N1220705W001,111,140
34749,399274N1221123W001,100,120
20006,399285N1220522W001,80,91
20006,399285N1220522W001,105,110
20006,399285N1220522W001,116,145
18670,399286N1200197W001,138,148
34285,399286N1200197W002,39,49
19988,399290N1220275W001,64,76
18671,399291N1200193W001,138,148
34286,399294N1200195W001,38,48
25224,399315N1205010W001,93,113
36027,399329N1221676W001,118,124
50576,399346N1222344W001,315,320
50576,399346N1222344W001,329,335
50576,399346N1222344W001,478,495
20686,399346N1222349W001,100,108
20003,399366N1220432W001,87,386
20684,399376N1222021W001,85,89
20684,399376N1222021W001,138,147
20684,399376N1222021W001,157,158
20684,399376N1222021W001,173,195
52635,399412N1221040W002,120,140
36028,399419N1222111W001,20,50
20682,399421N1221676W001,130,140
19999,399425N1220493W001,8,120
34745,399456N1220399W001,165,175
34745,399456N1220399W001,350,360
20001,399456N1220399W002,760,770
20001,399456N1220399W002,840,850
20693,399488N1223314W001,65,340
19983,399490N1220134W001,75,315
19986,399494N1220128W001,60,116
19982,399510N1220181W001,70,90
19982,399510N1220181W001,95,525
34744,399537N1220284W001,294,470
54755,399544N1223606W002,174,179
19984,399555N1219998W001,83,150
20694,399560N1223116W001,96,183
34455,399567N1220031W001,310,330
19848,399567N1220031W002,700,710
19848,399567N1220031W002,780,790
38899,399568N1220016W001,60,150
19331,399581N1220126W001,51,85
19996,399581N1220624W001,150,200
38900,399585N1220299W001,640,650
38900,399585N1220299W001,680,690
34742,399585N1220299W002,788,798
34742,399585N1220299W002,833,843
20681,399586N1221812W001,112,132
19992,399588N1220284W001,60,700
36026,399591N1221920W001,45,244
20691,399591N1222874W001,30,90
19994,399595N1220344W001,21,402
35679,399597N1220031W001,57,67
35679,399597N1220031W001,96,120
35679,399597N1220031W001,168,258.5
19330,399601N1220120W001,50,150
35680,399601N1220131W001,50,62
19328,399607N1220017W001,266,505
19980,399621N1220176W001,60,100
38674,399624N1219946W001,620,840
38674,399624N1219946W001,880,920
19326,399633N1219955W001,295,305
19326,399633N1219955W001,325,335
19327,399633N1219955W002,650,660
19327,399633N1219955W002,712,722
19995,399648N1220638W001,90,110
19995,399648N1220638W001,130,140
19995,399648N1220638W001,160,190
19995,399648N1220638W001,230,240
19995,399648N1220638W001,280,290
19995,399648N1220638W001,300,310
19993,399649N1220346W001,350,360
19993,399649N1220346W001,440,450
34741,399649N1220346W002,750,760
34741,399649N1220346W002,830,840
35570,399655N1220004W001,130,490
19322,399676N1220057W001,70,110
19322,399676N1220057W001,115,245
19997,399703N1220745W001,152,368
19851,399706N1220177W001,58,298
19850,399708N1220139W001,60,150
36025,399711N1221492W001,52,64
19045,399733N1220069W001,209,219
19045,399733N1220069W001,246,256
19046,399733N1220069W002,442,452
19046,399733N1220069W002,500,510
19047,399733N1220069W003,650,660
19051,399740N1219748W001,207,217
19052,399740N1219748W002,625,635
19052,399740N1219748W002,670,680
50849,399742N1204717W001,6,16
19406,399746N1220731W001,46,213
19048,399749N1219762W001,137,155
50848,399754N1204758W001,3.7,13.7
35832,399760N1222356W001,12,161
50850,399765N1204735W001,2,7
50847,399765N1204774W001,5.7,20.7
49179,399772N1221277W001,39,42
49179,399772N1221277W001,49,55
49179,399772N1221277W001,124,140
49179,399772N1221277W001,145,155
49179,399772N1221277W001,249,251
49179,399772N1221277W001,256,257
49179,399772N1221277W001,284,287
49179,399772N1221277W001,310,335
49179,399772N1221277W001,435,520
50851,399774N1204755W001,4.6,9.6
50846,399774N1204798W001,5,15
50845,399779N1204778W001,3.4,28
50844,399789N1204796W001,4,24
50852,399796N1204782W001,3.5,23.5
50843,399804N1204791W001,1.7,6.7
49178,399820N1221294W001,93,113
34477,399909N1200901W001,53,80
35824,399989N1221303W001,52,62
35831,400011N1222015W001,120,395
19420,400013N1222540W001,135,192
19420,400013N1222540W001,215,274
19420,400013N1222540W001,297,358
24261,400014N1224540W001,367,496
39123,400033N1222879W001,80,243
19422,400040N1221902W001,140,142
19422,400040N1221902W001,186,201
19422,400040N1221902W001,243,248
19422,400040N1221902W001,263,323
19904,400099N1200938W001,80,260
19421,400123N1221913W001,135,335
19405,400124N1220946W001,52,110
52541,400130N1223895W002,170,210
19900,400147N1223785W001,143,183
19419,400174N1221900W001,97,370
52542,400202N1224001W002,120,140
52557,400203N1224503W002,160,180
19416,400210N1221440W001,106,339
35829,400238N1221504W001,139,418
19417,400265N1221627W001,25,750
35830,400265N1221906W001,116,389
19414,400267N1221433W001,11,21
35828,400271N1221807W001,158,415
38028,400326N1223021W001,180,390
35826,400329N1221904W001,251,400
19410,400329N1221904W002,37,42
19411,400329N1221904W003,498,504
35827,400329N1221904W004,150,156
19412,400329N1221904W005,99,105
19409,400347N1221988W001,25,432
19413,400350N1221932W001,106,510
19418,400379N1221700W001,32,42
19418,400379N1221700W001,57,63
19418,400379N1221700W001,86,96
19418,400379N1221700W001,104,109
19418,400379N1221700W001,118,124
19418,400379N1221700W001,130,135
19418,400379N1221700W001,164,220
19418,400379N1221700W001,234,260
19404,400382N1220934W001,40,60
19408,400407N1222300W001,55,134
19408,400407N1222300W001,199,420
38678,400428N1221665W001,150,160
38678,400428N1221665W001,170,180
25791,400428N1221665W002,680,690
25791,400428N1221665W002,740,750
38907,400428N1221665W003,940,960
35823,400432N1220919W001,78,110
35036,400562N1221890W001,107,225
35036,400562N1221890W001,230,273
35036,400562N1221890W001,298,310
20166,400612N1221881W001,128,306
35030,400703N1221262W001,18,96
20169,400723N1223149W001,280,560
20157,400725N1221124W001,183.5,184
20158,400725N1221124W002,839.5,840.5
35037,400748N1222828W001,282,298
20168,400770N1222590W001,116,124
20163,400841N1222133W001,144,150
20163,400841N1222133W001,189,190
20163,400841N1222133W001,208,212
20163,400841N1222133W001,225,226
20163,400841N1222133W001,228,244
20154,400861N1220998W001,48,55
20164,400880N1221610W001,60,85
20164,400880N1221610W001,140,217
35029,400931N1220768W001,350,587
20155,400937N1220759W001,50,146
20156,400938N1220761W001,478,546
20174,401075N1200140W001,99,109
20175,401075N1200140W002,308,328
20153,401087N1221229W001,55,145
20161,401093N1221598W001,0,98
20150,401101N1220825W001,78,100
35033,401117N1222267W001,160,180
38913,401221N1221714W001,70,80
20172,401223N1201950W001,204,600
39937,401276N1200143W001,444,456
35040,401276N1200143W002,90,100
20167,401328N1222688W001,134,139
20170,401361N1202631W001,166,478
20159,401393N1222135W001,0,0
20171,401431N1201700W001,64,80
35038,401439N1202222W001,55,75
38295,401439N1202224W001,110,130
51809,401452N1223079W002,368,380
51809,401452N1223079W002,445,460
51809,401452N1223079W002,519,525
51809,401452N1223079W002,535,540
22380,401512N1222608W001,135,155
49300,401550N1222006W001,30,150
49301,401554N1222002W001,100,143
22249,401558N1221361W001,40,289
52055,401596N1222631W002,460,480
37202,401623N1203156W001,180,580
25072,401680N1223767W001,353,373
37028,401684N1221341W001,50,163
50900,401684N1221341W002,157,170
49298,401692N1222146W001,75,197
49298,401692N1222146W001,202,223
50062,401702N1223223W001,227,267
50062,401702N1223223W001,267.1,275
24472,401708N1203760W001,205,218
50879,401710N1222924W001,165,195
22260,401742N1222146W001,63,200
22258,401774N1222253W001,157,178
49291,401808N1222055W001,78,81
22263,401829N1221752W001,30,50
22263,401829N1221752W001,53,104
22263,401829N1221752W001,116,141
22263,401829N1221752W001,142,155
22256,401862N1222171W001,118,124
49289,401864N1221802W001,40,75
22255,401897N1222049W001,117,137
22254,401902N1222023W001,117,186
38691,401908N1221719W001,140,180
22382,402132N1210645W001,88,93
25617,402138N1223549W001,390,410
22251,402140N1221901W001,80,92
22381,402146N1210682W001,97,117
37199,402273N1223376W001,231,251
37200,402301N1210762W001,123,124
38363,402546N1204532W001,160,600
49719,402675N1210882W001,218,225
49720,402675N1210882W002,48,95
37131,402761N1212543W001,50,51
51545,402818N1223755W001,208,248
40030,402828N1223185W001,42,252
40030,402828N1223185W001,252.1,260
22317,402918N1212429W001,23,98
37132,403025N1212297W001,80,145
22314,403036N1223221W001,200,270
22320,403131N1204893W001,40,198
21858,403290N1224256W001,240,600
36411,403290N1224257W001,400,607
21859,403290N1224259W001,210,392
39004,403290N1224261W001,110,210
36412,403290N1224263W001,45,95
23962,403305N1222805W001,130,160
23962,403305N1222805W001,195,200
23962,403305N1222805W001,201,759
36574,403378N1223634W001,50,355
23960,403446N1222951W001,205,225
23961,403453N1223316W001,114,134
21877,403505N1202146W001,20,200
23965,403549N1224311W001,250,280
24331,403585N1223338W001,755,765
24331,403585N1223338W001,805,815
24331,403585N1223338W001,845,855
24332,403585N1223338W002,360,370
24332,403585N1223338W002,380,390
24332,403585N1223338W002,420,430
37862,403585N1223338W003,154,164
37862,403585N1223338W003,179,189
24333,403585N1223338W004,50,60
23964,403664N1223984W001,110,130
36414,403714N1206395W001,60,144
36575,403779N1224376W001,100,140
23963,403886N1223902W001,110,150
23963,403886N1223902W001,200,280
23963,403886N1223902W001,300,326
23963,403886N1223902W001,336,356
51658,403893N1224070W001,216,232
51658,403893N1224070W001,236,240
51658,403893N1224070W001,261,274
51658,403893N1224070W001,284,293
51658,403893N1224070W001,360,362
51658,403893N1224070W001,382,392
51658,403893N1224070W001,415,444
23958,403908N1222878W001,165,425
24661,403929N1222944W001,740,750
24661,403929N1222944W001,870,880
24662,403929N1222945W001,515,525
24662,403929N1222945W001,590,600
24662,403929N1222945W001,650,660
38210,403929N1222945W002,380,390
25259,403929N1222945W003,128,138
25259,403929N1222945W003,178,188
24663,403929N1222945W004,40,60
49453,403940N1222917W001,160,255
21872,403961N1203091W001,350,410
25239,404061N1222301W001,60,100
25239,404061N1222301W001,100.01,101
51383,404083N1225111W001,178,180
25238,404195N1222463W001,70,100
25238,404195N1222463W001,100.01,103
24949,404310N1222731W001,100,120
24949,404310N1222731W001,120.01,122
39670,404311N1222732W001,150,200
39670,404311N1222732W001,200.01,201
24948,404377N1222883W001,80,110
24948,404377N1222883W001,110.01,114
40027,404377N1222883W002,140,180
40027,404377N1222883W002,180.01,201
49454,404388N1222883W001,150,180
49454,404388N1222883W001,260,305
49454,404388N1222883W001,345,455
23419,404408N1222829W001,324,345
38200,404411N1223015W001,170,200
38200,404411N1223015W001,200.01,202
40026,404412N1223015W001,70,110
40026,404412N1223015W001,110.01,113
24950,404412N1223018W001,480,520
24950,404412N1223018W001,530,540
24951,404614N1222443W001,30,50
24951,404614N1222443W001,50.01,55
24952,404614N1222443W002,110,160
24952,404614N1222443W002,160.01,164
49174,404704N1222952W001,110,160
49174,404704N1222952W001,160.01,161
49173,404705N1222952W001,35,55
49173,404705N1222952W001,55.01,62
25240,404707N1222954W001,20,40
25241,404707N1222954W002,100,150
23420,404754N1224534W001,224,244
39948,404780N1223966W001,116,176
23416,404814N1223444W001,45,300
23410,404832N1222138W001,92,128
23410,404832N1222138W001,128.01,164
22220,405069N1223056W001,90,296
22224,405073N1223383W001,245,325
39356,405074N1223383W001,169,209
22223,405074N1223383W002,114,124
22222,405075N1223383W001,244,325
22219,405081N1222657W001,220,770
36594,405135N1202555W001,10,405
51871,405342N1241069W001,20,25
51872,405342N1241069W002,43,48
22211,405345N1221547W001,116,148
51874,405348N1240414W001,40,46
22216,405401N1223025W001,120,350
51865,405448N1241633W001,30,35
51866,405448N1241633W002,55,60
22225,405461N1205838W001,75,201
51873,405522N1240636W001,21,29
23179,405582N1241656W001,38,40
22214,405607N1223262W001,188,208
22214,405607N1223262W001,208.01,215
51863,405640N1241600W001,30,35
51864,405640N1241600W002,55,60
51870,405694N1242186W001,140,150
36942,405702N1241874W001,25,30
36943,405860N1242638W001,170,210
50288,405870N1223069W001,222,270
51869,405885N1242839W001,30,40
51935,405885N1242839W003,240,250
23488,405892N1223206W001,188,208
36944,405964N1241600W001,182,226
36944,405964N1241600W001,285,365
51867,406054N1242744W001,100,110
51868,406054N1242744W002,200,210
23181,406087N1242335W001,20,45
51861,406097N1242050W001,30,35
51862,406097N1242050W002,55,60
51441,406414N1242408W001,40,60
51334,406624N1207707W001,60,62
51341,406820N1207986W001,41,60
51336,406850N1207988W001,25,45
51335,406858N1208020W001,45,60
51337,406871N1207981W001,30,50
51340,406949N1207872W001,70,90
23185,407221N1241867W001,38,50
23184,407331N1241781W001,146,210
24499,407358N1241751W001,50,58
36945,407598N1240612W001,16,30
46216,408700N1216500W001,242,292
51338,408712N1203849W001,453,495
52540,408775N1204180W002,210,270
52540,408775N1204180W002,350,815
23296,409048N1240239W001,80,86
46217,409400N1212200W001,400,500
22005,410252N1213920W001,45,60
22006,410332N1213650W001,200,473
37517,410348N1236643W001,23,29
36667,410413N1211147W001,20,260
36592,410416N1213350W001,41,183
21997,410578N1214953W001,6,407
21998,410615N1214684W001,74,94
22004,410638N1213609W001,19,34
49484,410678N1215143W001,200,300
49484,410678N1215143W001,415,495
49484,410678N1215143W001,496,505
49482,410685N1215102W001,264,304
22003,410696N1213846W001,60,275
22002,410750N1213555W001,123,239
39199,410777N1210986W001,20,400
36668,410968N1214907W001,280,320
36670,411207N1211395W001,28,84
22095,411228N1211054W001,1,192
22094,411242N1211866W001,41,183
22100,411305N1209896W001,40,525
22098,411320N1210766W001,30,180
22099,411356N1209900W001,21,520
22097,411359N1210625W001,250,491
36672,411493N1209656W001,26,217
51402,411508N1210900W001,60,780
36671,411647N1210358W001,50,280
51403,411699N1210579W001,50,800
22102,411911N1211354W001,20,60
22102,411911N1211354W001,74,84
22102,411911N1211354W001,114,124
22102,411911N1211354W001,144,154
22102,411911N1211354W001,184,224
22102,411911N1211354W001,264,304
22102,411911N1211354W001,328,370
22102,411911N1211354W001,371,400
51537,411938N1210478W001,60,720
22103,412086N1210574W001,30,40
22105,412335N1209190W001,56,138
22115,412872N1200982W001,68,293
22111,412891N1201048W001,63,400
22113,412897N1200984W001,50,276
36758,412964N1201111W001,160,278
36758,412964N1201111W001,298,456
22112,413147N1200974W001,60,280
22109,413221N1201219W001,1,724
51538,413637N1240189W001,62,66
22598,413822N1201241W001,76,156
22595,413888N1205736W001,12,300
22504,414212N1207309W001,47,100
37411,414220N1206876W001,36,100
22608,414314N1205209W001,50,395
37539,414360N1204677W001,40,665
22596,414402N1201453W001,72,500
37535,414429N1208754W001,47,79
37537,414440N1205644W001,35.7,125
22600,414491N1208899W001,5,505
37532,414507N1201503W001,36,486
37536,414513N1207453W001,19,600
22617,414675N1201514W001,20,120
22617,414675N1201514W001,180,220
22617,414675N1201514W001,250,295
22617,414675N1201514W001,295.1,320
37538,414725N1204847W001,40,465
